# time, 'deltacol', 'deltalat', 'deltalon', 'deltaped', 'x', 'y', 'z', 'q0', 'q1', 'q2', 'q3', 'u', 'v', 'w', 'p', 'q', 'r', 'wM1', 'wdotM1', 'wM2', 'wdotM2', 'wM3', 'wdotM3', 'wM4', 'wdotM4', 'deltacol_p', 'deltalat_p', 'deltalon_p', 'deltaped_p', reward, control reward
1.634999999999987130e+00,5.243639030913271881e+02,5.243639030913271881e+02,5.243639030913271881e+02,5.243639030913271881e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.144763412206084574e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.037119895183959528e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.700058737185592417e-01,-2.449995883034850053e-04,-1.700058737185592417e-01,-2.449995883034850053e-04,-1.700058737185592417e-01,-2.449995883034850053e-04,-1.700058737185592417e-01,-2.449995883034850053e-04,-1.709073127244854495e-01,-1.709073127244854495e-01,-1.709073127244854495e-01,-1.709073127244854495e-01,-1.175134611157924169e-02,-1.175134611157924169e-02
1.639999999999987024e+00,5.243399486697696830e+02,5.243399486697696830e+02,5.243399486697696830e+02,5.243399486697696830e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.144604483018740737e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.319273076984874393e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.701702602559339583e-01,-2.437558768293435207e-04,-1.701702602559339583e-01,-2.437558768293435207e-04,-1.701702602559339583e-01,-2.437558768293435207e-04,-1.701702602559339583e-01,-2.437558768293435207e-04,-1.710670088682021417e-01,-1.710670088682021417e-01,-1.710670088682021417e-01,-1.710670088682021417e-01,-1.177797213788589481e-02,-1.177797213788589481e-02
1.644999999999986917e+00,5.243161316149345339e+02,5.243161316149345339e+02,5.243161316149345339e+02,5.243161316149345339e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.144431561955938648e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.596798917637755721e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.703338025118538157e-01,-2.424922723758271559e-04,-1.703338025118538157e-01,-2.424922723758271559e-04,-1.703338025118538157e-01,-2.424922723758271559e-04,-1.703338025118538157e-01,-2.424922723758271559e-04,-1.712257892337697429e-01,-1.712257892337697429e-01,-1.712257892337697429e-01,-1.712257892337697429e-01,-1.180399551132316205e-02,-1.180399551132316205e-02
1.649999999999986811e+00,5.242924536388223942e+02,5.242924536388223942e+02,5.242924536388223942e+02,5.242924536388223942e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.144244879781997071e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.869721591449604148e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.704964872838226064e-01,-2.412092640304841495e-04,-1.704964872838226064e-01,-2.412092640304841495e-04,-1.704964872838226064e-01,-2.412092640304841495e-04,-1.704964872838226064e-01,-2.412092640304841495e-04,-1.713836424078507559e-01,-1.713836424078507559e-01,-1.713836424078507559e-01,-1.713836424078507559e-01,-1.182942095696493112e-02,-1.182942095696493112e-02
1.654999999999986704e+00,5.242689164071164214e+02,5.242689164071164214e+02,5.242689164071164214e+02,5.242689164071164214e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.144044666043186886e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.138065640324484207e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.706583016965950161e-01,-2.399073359649062098e-04,-1.706583016965950161e-01,-2.399073359649062098e-04,-1.706583016965950161e-01,-2.399073359649062098e-04,-1.706583016965950161e-01,-2.399073359649062098e-04,-1.715405572858905714e-01,-1.715405572858905714e-01,-1.715405572858905714e-01,-1.715405572858905714e-01,-1.185425322446431728e-02,-1.185425322446431728e-02
1.659999999999986597e+00,5.242455215395862069e+02,5.242455215395862069e+02,5.242455215395862069e+02,5.242455215395862069e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.143831149049723273e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.401855964448753156e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.708192331988842572e-01,-2.385869674748075653e-04,-1.708192331988842572e-01,-2.385869674748075653e-04,-1.708192331988842572e-01,-2.385869674748075653e-04,-1.708192331988842572e-01,-2.385869674748075653e-04,-1.716965230694252886e-01,-1.716965230694252886e-01,-1.716965230694252886e-01,-1.716965230694252886e-01,-1.187849708694210804e-02,-1.187849708694210804e-02
1.664999999999986491e+00,5.242222706104919325e+02,5.242222706104919325e+02,5.242222706104919325e+02,5.242222706104919325e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.143604555858090954e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.661117813077320093e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.709792695601186630e-01,-2.372486330707301860e-04,-1.709792695601186630e-01,-2.372486330707301860e-04,-1.709792695601186630e-01,-2.372486330707301860e-04,-1.709792695601186630e-01,-2.372486330707301860e-04,-1.718515292633870928e-01,-1.718515292633870928e-01,-1.718515292633870928e-01,-1.718515292633870928e-01,-1.190215733988875257e-02,-1.190215733988875257e-02
1.669999999999986384e+00,5.241991651489868218e+02,5.241991651489868218e+02,5.241991651489868218e+02,5.241991651489868218e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.143365112253680316e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.915876775412053590e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.711383988672582346e-01,-2.358928025892881308e-04,-1.711383988672582346e-01,-2.358928025892881308e-04,-1.711383988672582346e-01,-2.358928025892881308e-04,-1.711383988672582346e-01,-2.358928025892881308e-04,-1.720055656734211791e-01,-1.720055656734211791e-01,-1.720055656734211791e-01,-1.720055656734211791e-01,-1.192523880007811954e-02,-1.192523880007811954e-02
1.674999999999986278e+00,5.241762066395237980e+02,5.241762066395237980e+02,5.241762066395237980e+02,5.241762066395237980e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.143113042734200668e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.166158771565676489e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.712966095216938989e-01,-2.345199413017473589e-04,-1.712966095216938989e-01,-2.345199413017473589e-04,-1.712966095216938989e-01,-2.345199413017473589e-04,-1.712966095216938989e-01,-2.345199413017473589e-04,-1.721586224031746992e-01,-1.721586224031746992e-01,-1.721586224031746992e-01,-1.721586224031746992e-01,-1.194774630449857433e-02,-1.194774630449857433e-02
1.679999999999986171e+00,5.241533965222599818e+02,5.241533965222599818e+02,5.241533965222599818e+02,5.241533965222599818e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.142848570493226745e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.411990043633352343e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.714538902362133799e-01,-2.331305100149450027e-04,-1.714538902362133799e-01,-2.331305100149450027e-04,-1.714538902362133799e-01,-2.331305100149450027e-04,-1.714538902362133799e-01,-2.331305100149450027e-04,-1.723106898516001406e-01,-1.723106898516001406e-01,-1.723106898516001406e-01,-1.723106898516001406e-01,-1.196968470929560269e-02,-1.196968470929560269e-02
1.684999999999986064e+00,5.241307361934664186e+02,5.241307361934664186e+02,5.241307361934664186e+02,5.241307361934664186e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.142571917404344717e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.653397146826444342e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.716102300320252461e-01,-2.317249651548891620e-04,-1.716102300320252461e-01,-2.317249651548891620e-04,-1.716102300320252461e-01,-2.317249651548891620e-04,-1.716102300320252461e-01,-2.317249651548891620e-04,-1.724617587102238447e-01,-1.724617587102238447e-01,-1.724617587102238447e-01,-1.724617587102238447e-01,-1.199105888872598058e-02,-1.199105888872598058e-02
1.689999999999985958e+00,5.241082270059358734e+02,5.241082270059358734e+02,5.241082270059358734e+02,5.241082270059358734e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.142283304005808908e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.890406940718406759e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.717656182358412442e-01,-2.303037588382572665e-04,-1.717656182358412442e-01,-2.303037588382572665e-04,-1.717656182358412442e-01,-2.303037588382572665e-04,-1.717656182358412442e-01,-2.303037588382572665e-04,-1.726118199604275150e-01,-1.726118199604275150e-01,-1.726118199604275150e-01,-1.726118199604275150e-01,-1.201187373412992976e-02,-1.201187373412992976e-02
1.694999999999985851e+00,5.240858702693943769e+02,5.240858702693943769e+02,5.240858702693943769e+02,5.240858702693943769e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.141982949485376153e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.123046580560620455e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.719200444769959368e-01,-2.288673389259088253e-04,-1.719200444769959368e-01,-2.288673389259088253e-04,-1.719200444769959368e-01,-2.288673389259088253e-04,-1.719200444769959368e-01,-2.288673389259088253e-04,-1.727608648707041894e-01,-1.727608648707041894e-01,-1.727608648707041894e-01,-1.727608648707041894e-01,-1.203213415290971255e-02,-1.203213415290971255e-02
1.699999999999985745e+00,5.240636672509127720e+02,5.240636672509127720e+02,5.240636672509127720e+02,5.240636672509127720e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.141671071665895099e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.351343508683715555e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.720734986845990910e-01,-2.274161490669612817e-04,-1.720734986845990910e-01,-2.274161490669612817e-04,-1.720734986845990910e-01,-2.274161490669612817e-04,-1.720734986845990910e-01,-2.274161490669612817e-04,-1.729088849939148798e-01,-1.729088849939148798e-01,-1.729088849939148798e-01,-1.729088849939148798e-01,-1.205184506752732254e-02,-1.205184506752732254e-02
1.704999999999985638e+00,5.240416191753204203e+02,5.240416191753204203e+02,5.240416191753204203e+02,5.240416191753204203e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.141347886991050942e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.575325445992152851e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.722259710847121594e-01,-2.259506287284329673e-04,-1.722259710847121594e-01,-2.259506287284329673e-04,-1.722259710847121594e-01,-2.259506287284329673e-04,-1.722259710847121594e-01,-2.259506287284329673e-04,-1.730558721645305553e-01,-1.730558721645305553e-01,-1.730558721645305553e-01,-1.730558721645305553e-01,-1.207101141450972470e-02,-1.207101141450972470e-02
1.709999999999985532e+00,5.240197272256191354e+02,5.240197272256191354e+02,5.240197272256191354e+02,5.240197272256191354e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.141013610511754095e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.795020383526528818e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.723774521975444118e-01,-2.244712132183357411e-04,-1.723774521975444118e-01,-2.244712132183357411e-04,-1.723774521975444118e-01,-2.244712132183357411e-04,-1.723774521975444118e-01,-2.244712132183357411e-04,-1.732018184958724616e-01,-1.732018184958724616e-01,-1.732018184958724616e-01,-1.732018184958724616e-01,-1.208963814347008281e-02,-1.208963814347008281e-02
1.714999999999985425e+00,5.239979925433976859e+02,5.239979925433976859e+02,5.239979925433976859e+02,5.239979925433976859e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.140668455872728693e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.010456574123580253e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.725279328346588370e-01,-2.229783337004409560e-04,-1.725279328346588370e-01,-2.229783337004409560e-04,-1.725279328346588370e-01,-2.229783337004409560e-04,-1.725279328346588370e-01,-2.229783337004409560e-04,-1.733467163773487751e-01,-1.733467163773487751e-01,-1.733467163773487751e-01,-1.733467163773487751e-01,-1.210773021613964495e-02,-1.210773021613964495e-02
1.719999999999985318e+00,5.239764162292487981e+02,5.239764162292487981e+02,5.239764162292487981e+02,5.239764162292487981e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.140312635299700617e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.221662524145022743e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.726774040961891465e-01,-2.214724172048265771e-04,-1.726774040961891465e-01,-2.214724172048265771e-04,-1.726774040961891465e-01,-2.214724172048265771e-04,-1.726774040961891465e-01,-2.214724172048265771e-04,-1.734905584716747162e-01,-1.734905584716747162e-01,-1.734905584716747162e-01,-1.734905584716747162e-01,-1.212529260541161946e-02,-1.212529260541161946e-02
1.724999999999985212e+00,5.239549993431846815e+02,5.239549993431846815e+02,5.239549993431846815e+02,5.239549993431846815e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.139946359586896385e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.428666985296317193e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.728258573680583332e-01,-2.199538866322070518e-04,-1.728258573680583332e-01,-2.199538866322070518e-04,-1.728258573680583332e-01,-2.199538866322070518e-04,-1.728258573680583332e-01,-2.199538866322070518e-04,-1.736333377121020982e-01,-1.736333377121020982e-01,-1.736333377121020982e-01,-1.736333377121020982e-01,-1.214233029439859557e-02,-1.214233029439859557e-02
1.729999999999985105e+00,5.239337429050541459e+02,5.239337429050541459e+02,5.239337429050541459e+02,5.239337429050541459e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.139569838085052744e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.631498946523151972e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.729732843192012259e-01,-2.184231607580411350e-04,-1.729732843192012259e-01,-2.184231607580411350e-04,-1.729732843192012259e-01,-2.184231607580411350e-04,-1.729732843192012259e-01,-2.184231607580411350e-04,-1.737750472996389961e-01,-1.737750472996389961e-01,-1.737750472996389961e-01,-1.737750472996389961e-01,-1.215884827550284264e-02,-1.215884827550284264e-02
1.734999999999984999e+00,5.239126478949608554e+02,5.239126478949608554e+02,5.239126478949608554e+02,5.239126478949608554e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.139183278689603895e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.830187625993412226e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.731196768987911527e-01,-2.168806542313106434e-04,-1.731196768987911527e-01,-2.168806542313106434e-04,-1.731196768987911527e-01,-2.168806542313106434e-04,-1.731196768987911527e-01,-2.168806542313106434e-04,-1.739156807002609773e-01,-1.739156807002609773e-01,-1.739156807002609773e-01,-1.739156807002609773e-01,-1.217485154949526915e-02,-1.217485154949526915e-02
1.739999999999984892e+00,5.238917152536799904e+02,5.238917152536799904e+02,5.238917152536799904e+02,5.238917152536799904e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.138786887829579264e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.024762463156864811e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.732650273334608304e-01,-2.153267775756306790e-04,-1.732650273334608304e-01,-2.153267775756306790e-04,-1.732650273334608304e-01,-2.153267775756306790e-04,-1.732650273334608304e-01,-2.153267775756306790e-04,-1.740552316421334345e-01,-1.740552316421334345e-01,-1.740552316421334345e-01,-1.740552316421334345e-01,-1.219034512461147912e-02,-1.219034512461147912e-02
1.744999999999984786e+00,5.238709458830774111e+02,5.238709458830774111e+02,5.238709458830774111e+02,5.238709458830774111e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.138380870456634497e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.215253110886999721e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.734093281245266960e-01,-2.137619371860299822e-04,-1.734093281245266960e-01,-2.137619371860299822e-04,-1.734093281245266960e-01,-2.137619371860299822e-04,-1.734093281245266960e-01,-2.137619371860299822e-04,-1.741936941128172656e-01,-1.741936941128172656e-01,-1.741936941128172656e-01,-1.741936941128172656e-01,-1.220533401565493392e-02,-1.220533401565493392e-02
1.749999999999984679e+00,5.238503406465267744e+02,5.238503406465267744e+02,5.238503406465267744e+02,5.238503406465267744e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.137965430034659775e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.401689427705028024e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.735525720452104625e-01,-2.121865353279517308e-04,-1.735525720452104625e-01,-2.121865353279517308e-04,-1.735525720452104625e-01,-2.121865353279517308e-04,-1.735525720452104625e-01,-2.121865353279517308e-04,-1.743310623564882089e-01,-1.743310623564882089e-01,-1.743310623564882089e-01,-1.743310623564882089e-01,-1.221982324311721158e-02,-1.221982324311721158e-02
1.754999999999984572e+00,5.238299003693293798e+02,5.238299003693293798e+02,5.238299003693293798e+02,5.238299003693293798e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.137540768529565760e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.584101470086036301e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.736947521378586767e-01,-2.106009701330346928e-04,-1.736947521378586767e-01,-2.106009701330346928e-04,-1.736947521378586767e-01,-2.106009701330346928e-04,-1.736947521378586767e-01,-2.106009701330346928e-04,-1.744673308711374160e-01,-1.744673308711374160e-01,-1.744673308711374160e-01,-1.744673308711374160e-01,-1.223381783230426123e-02,-1.223381783230426123e-02
1.759999999999984466e+00,5.238096258391308311e+02,5.238096258391308311e+02,5.238096258391308311e+02,5.238096258391308311e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.137107086399669065e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.762519484843966922e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.738358617111627202e-01,-2.090056355993352710e-04,-1.738358617111627202e-01,-2.090056355993352710e-04,-1.738358617111627202e-01,-2.090056355993352710e-04,-1.738358617111627202e-01,-2.090056355993352710e-04,-1.746024944057944506e-01,-1.746024944057944506e-01,-1.746024944057944506e-01,-1.746024944057944506e-01,-1.224732281248108734e-02,-1.224732281248108734e-02
1.764999999999984359e+00,5.237895178063407684e+02,5.237895178063407684e+02,5.237895178063407684e+02,5.237895178063407684e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.136664582586388583e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.936973901603195714e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.739758943373727051e-01,-2.074009215877747891e-04,-1.739758943373727051e-01,-2.074009215877747891e-04,-1.739758943373727051e-01,-2.074009215877747891e-04,-1.739758943373727051e-01,-2.074009215877747891e-04,-1.747365479577281944e-01,-1.747365479577281944e-01,-1.747365479577281944e-01,-1.747365479577281944e-01,-1.226034321602420540e-02,-1.226034321602420540e-02
1.769999999999984253e+00,5.237695769845504401e+02,5.237695769845504401e+02,5.237695769845504401e+02,5.237695769845504401e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.136213454505208276e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.107495325345604797e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.741148438495171424e-01,-2.057872138205851797e-04,-1.741148438495171424e-01,-2.057872138205851797e-04,-1.741148438495171424e-01,-2.057872138205851797e-04,-1.741148438495171424e-01,-2.057872138205851797e-04,-1.748694867696637401e-01,-1.748694867696637401e-01,-1.748694867696637401e-01,-1.748694867696637401e-01,-1.227288407758653221e-02,-1.227288407758653221e-02
1.774999999999984146e+00,5.237498040509510702e+02,5.237498040509510702e+02,5.237498040509510702e+02,5.237498040509510702e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.135753898037128451e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.274114529039811927e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.742527043386143948e-01,-2.041648938817530734e-04,-1.742527043386143948e-01,-2.041648938817530734e-04,-1.742527043386143948e-01,-2.041648938817530734e-04,-1.742527043386143948e-01,-2.041648938817530734e-04,-1.750013063269928448e-01,-1.750013063269928448e-01,-1.750013063269928448e-01,-1.750013063269928448e-01,-1.228495043327537672e-02,-1.228495043327537672e-02
1.779999999999984039e+00,5.237301996467513163e+02,5.237301996467513163e+02,5.237301996467513163e+02,5.237301996467513163e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.135286107520472321e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.436862446360327894e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.743894701508922340e-01,-2.025343392140221965e-04,-1.743894701508922340e-01,-2.025343392140221965e-04,-1.743894701508922340e-01,-2.025343392140221965e-04,-1.743894701508922340e-01,-2.025343392140221965e-04,-1.751320023549912674e-01,-1.751320023549912674e-01,-1.751320023549912674e-01,-1.751320023549912674e-01,-1.229654731984064497e-02,-1.229654731984064497e-02
1.784999999999983933e+00,5.237107643775950692e+02,5.237107643775950692e+02,5.237107643775950692e+02,5.237107643775950692e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.134810275743003416e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.595770164476657982e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.745251358849964074e-01,-2.008959231203366613e-04,-1.745251358849964074e-01,-2.008959231203366613e-04,-1.745251358849964074e-01,-2.008959231203366613e-04,-1.745251358849964074e-01,-2.008959231203366613e-04,-1.752615708160328856e-01,-1.752615708160328856e-01,-1.752615708160328856e-01,-1.752615708160328856e-01,-1.230767977387769996e-02,-1.230767977387769996e-02
1.789999999999983826e+00,5.236914988139785692e+02,5.236914988139785692e+02,5.236914988139785692e+02,5.236914988139785692e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.134326593934442684e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.750868916926780372e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.746596963892095289e-01,-1.992500147647291442e-04,-1.746596963892095289e-01,-1.992500147647291442e-04,-1.746596963892095289e-01,-1.992500147647291442e-04,-1.746596963892095289e-01,-1.992500147647291442e-04,-1.753900079068095863e-01,-1.753900079068095863e-01,-1.753900079068095863e-01,-1.753900079068095863e-01,-1.231835283103710488e-02,-1.231835283103710488e-02
1.794999999999983720e+00,5.236724034916671826e+02,5.236724034916671826e+02,5.236724034916671826e+02,5.236724034916671826e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.133835251759296447e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.902190076578332167e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.747931467586636423e-01,-1.975969791725429303e-04,-1.747931467586636423e-01,-1.975969791725429303e-04,-1.747931467586636423e-01,-1.975969791725429303e-04,-1.747931467586636423e-01,-1.975969791725429303e-04,-1.755173100555521559e-01,-1.755173100555521559e-01,-1.755173100555521559e-01,-1.755173100555521559e-01,-1.232857152525079769e-02,-1.232857152525079769e-02
1.799999999999983613e+00,5.236534789121114954e+02,5.236534789121114954e+02,5.236534789121114954e+02,5.236534789121114954e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.133336437310150657e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.004976514866640080e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.749254823325577801e-01,-1.959371772316531590e-04,-1.749254823325577801e-01,-1.959371772316531590e-04,-1.749254823325577801e-01,-1.959371772316531590e-04,-1.749254823325577801e-01,-1.959371772316531590e-04,-1.756434739192567207e-01,-1.756434739192567207e-01,-1.756434739192567207e-01,-1.756434739192567207e-01,-1.233834088796825768e-02,-1.233834088796825768e-02
